<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,18/12/18,15:50,109660,109850,109660,109850,2592
SPFB.RTS-12.18,1,18/12/18,15:51,109840,110000,109830,110000,6407
SPFB.RTS-12.18,1,18/12/18,15:52,110000,110020,109860,109890,3942
SPFB.RTS-12.18,1,18/12/18,15:53,109880,109960,109840,109950,1362
SPFB.RTS-12.18,1,18/12/18,15:54,109940,109990,109890,109960,2249
SPFB.RTS-12.18,1,18/12/18,15:55,109950,109970,109820,109840,875
SPFB.RTS-12.18,1,18/12/18,15:56,109840,109890,109820,109850,900
SPFB.RTS-12.18,1,18/12/18,15:57,109840,109870,109830,109850,304
SPFB.RTS-12.18,1,18/12/18,15:58,109850,109870,109820,109870,364
SPFB.RTS-12.18,1,18/12/18,15:59,109860,109880,109830,109830,255
SPFB.RTS-12.18,1,18/12/18,16:00,109840,109870,109830,109830,426
SPFB.RTS-12.18,1,18/12/18,16:01,109830,109890,109820,109820,645
SPFB.RTS-12.18,1,18/12/18,16:02,109820,109840,109760,109770,697
SPFB.RTS-12.18,1,18/12/18,16:03,109770,109830,109760,109820,557
SPFB.RTS-12.18,1,18/12/18,16:04,109810,109860,109800,109820,438
SPFB.RTS-12.18,1,18/12/18,16:05,109820,109840,109770,109780,325
SPFB.RTS-12.18,1,18/12/18,16:06,109790,109810,109740,109810,505
SPFB.RTS-12.18,1,18/12/18,16:07,109810,109840,109810,109820,322
SPFB.RTS-12.18,1,18/12/18,16:08,109810,109870,109800,109840,584
SPFB.RTS-12.18,1,18/12/18,16:09,109840,109850,109800,109800,302
SPFB.RTS-12.18,1,18/12/18,16:10,109800,109870,109800,109870,260
SPFB.RTS-12.18,1,18/12/18,16:11,109870,109920,109870,109910,451
SPFB.RTS-12.18,1,18/12/18,16:12,109920,109960,109910,109950,690
SPFB.RTS-12.18,1,18/12/18,16:13,109950,109970,109910,109910,424
SPFB.RTS-12.18,1,18/12/18,16:14,109930,109940,109860,109870,457
SPFB.RTS-12.18,1,18/12/18,16:15,109880,109890,109820,109830,410
SPFB.RTS-12.18,1,18/12/18,16:16,109820,109840,109800,109830,340
SPFB.RTS-12.18,1,18/12/18,16:17,109840,109890,109830,109880,295
SPFB.RTS-12.18,1,18/12/18,16:18,109870,109880,109860,109870,154
SPFB.RTS-12.18,1,18/12/18,16:19,109870,109880,109840,109840,131
SPFB.RTS-12.18,1,18/12/18,16:20,109850,109870,109840,109850,187
SPFB.RTS-12.18,1,18/12/18,16:21,109840,109840,109800,109810,352
SPFB.RTS-12.18,1,18/12/18,16:22,109820,109900,109820,109900,394
SPFB.RTS-12.18,1,18/12/18,16:23,109900,109930,109880,109890,567
SPFB.RTS-12.18,1,18/12/18,16:24,109900,109990,109890,109940,820
SPFB.RTS-12.18,1,18/12/18,16:25,109930,110010,109930,110010,803
SPFB.RTS-12.18,1,18/12/18,16:26,110010,110150,110010,110090,3723
SPFB.RTS-12.18,1,18/12/18,16:27,110100,110150,110010,110050,1433
SPFB.RTS-12.18,1,18/12/18,16:28,110060,110090,110030,110060,772
SPFB.RTS-12.18,1,18/12/18,16:29,110070,110080,110010,110020,406
SPFB.RTS-12.18,1,18/12/18,16:30,110030,110060,110010,110040,479
SPFB.RTS-12.18,1,18/12/18,16:31,110060,110070,109990,110000,542
SPFB.RTS-12.18,1,18/12/18,16:32,109990,109990,109920,109940,575
SPFB.RTS-12.18,1,18/12/18,16:33,109940,109940,109880,109880,789
SPFB.RTS-12.18,1,18/12/18,16:34,109880,109890,109830,109840,430
SPFB.RTS-12.18,1,18/12/18,16:35,109840,109840,109680,109700,2019
SPFB.RTS-12.18,1,18/12/18,16:36,109710,109800,109700,109760,721
SPFB.RTS-12.18,1,18/12/18,16:37,109780,109780,109730,109780,418
SPFB.RTS-12.18,1,18/12/18,16:38,109780,109780,109730,109750,352
SPFB.RTS-12.18,1,18/12/18,16:39,109750,109760,109700,109710,544
SPFB.RTS-12.18,1,18/12/18,16:40,109700,109740,109670,109740,431
SPFB.RTS-12.18,1,18/12/18,16:41,109730,109750,109680,109690,422
SPFB.RTS-12.18,1,18/12/18,16:42,109690,109690,109630,109650,948
SPFB.RTS-12.18,1,18/12/18,16:43,109650,109650,109580,109590,745
SPFB.RTS-12.18,1,18/12/18,16:44,109600,109610,109550,109570,1219
SPFB.RTS-12.18,1,18/12/18,16:45,109570,109640,109560,109590,545
SPFB.RTS-12.18,1,18/12/18,16:46,109580,109660,109550,109660,981
SPFB.RTS-12.18,1,18/12/18,16:47,109660,109740,109650,109710,1392
SPFB.RTS-12.18,1,18/12/18,16:48,109690,109750,109690,109740,540
SPFB.RTS-12.18,1,18/12/18,16:49,109750,109760,109680,109700,825
SPFB.RTS-12.18,1,18/12/18,16:50,109710,109850,109710,109830,1395
SPFB.RTS-12.18,1,18/12/18,16:51,109820,109850,109700,109740,1241
SPFB.RTS-12.18,1,18/12/18,16:52,109740,109750,109690,109720,498
SPFB.RTS-12.18,1,18/12/18,16:53,109720,109730,109700,109730,188
SPFB.RTS-12.18,1,18/12/18,16:54,109720,109830,109710,109830,731
SPFB.RTS-12.18,1,18/12/18,16:55,109830,109840,109800,109820,437
SPFB.RTS-12.18,1,18/12/18,16:56,109820,109840,109790,109790,515
SPFB.RTS-12.18,1,18/12/18,16:57,109780,109830,109760,109800,365
SPFB.RTS-12.18,1,18/12/18,16:58,109800,109860,109790,109820,840
SPFB.RTS-12.18,1,18/12/18,16:59,109810,109850,109800,109850,439
SPFB.RTS-12.18,1,18/12/18,17:00,109850,109860,109790,109800,396
SPFB.RTS-12.18,1,18/12/18,17:01,109810,109830,109780,109820,417
SPFB.RTS-12.18,1,18/12/18,17:02,109820,109900,109810,109860,827
SPFB.RTS-12.18,1,18/12/18,17:03,109860,109910,109860,109880,678
SPFB.RTS-12.18,1,18/12/18,17:04,109880,109900,109750,109750,620
SPFB.RTS-12.18,1,18/12/18,17:05,109760,109780,109710,109710,407
SPFB.RTS-12.18,1,18/12/18,17:06,109700,109750,109680,109730,473
SPFB.RTS-12.18,1,18/12/18,17:07,109720,109850,109700,109810,610
SPFB.RTS-12.18,1,18/12/18,17:08,109800,109810,109790,109800,102
SPFB.RTS-12.18,1,18/12/18,17:09,109780,109810,109780,109780,270
SPFB.RTS-12.18,1,18/12/18,17:10,109770,109870,109770,109870,740
SPFB.RTS-12.18,1,18/12/18,17:11,109860,109890,109840,109870,475
SPFB.RTS-12.18,1,18/12/18,17:12,109870,109970,109870,109960,913
SPFB.RTS-12.18,1,18/12/18,17:13,109950,110030,109940,109980,971
SPFB.RTS-12.18,1,18/12/18,17:14,109980,110090,109970,110070,1532
SPFB.RTS-12.18,1,18/12/18,17:15,110080,110120,110040,110060,1311
SPFB.RTS-12.18,1,18/12/18,17:16,110070,110090,110040,110060,862
SPFB.RTS-12.18,1,18/12/18,17:17,110060,110100,110020,110030,826
SPFB.RTS-12.18,1,18/12/18,17:18,110030,110040,109960,110000,531
SPFB.RTS-12.18,1,18/12/18,17:19,110000,110040,110000,110020,268
SPFB.RTS-12.18,1,18/12/18,17:20,110020,110040,109980,109980,361
SPFB.RTS-12.18,1,18/12/18,17:21,109980,110100,109980,110050,783
SPFB.RTS-12.18,1,18/12/18,17:22,110070,110100,110010,110010,514
SPFB.RTS-12.18,1,18/12/18,17:23,110010,110030,109920,109930,724
SPFB.RTS-12.18,1,18/12/18,17:24,109930,109940,109830,109830,903
SPFB.RTS-12.18,1,18/12/18,17:25,109840,109910,109830,109870,523
SPFB.RTS-12.18,1,18/12/18,17:26,109860,109870,109820,109860,312
SPFB.RTS-12.18,1,18/12/18,17:27,109860,109910,109840,109860,544
SPFB.RTS-12.18,1,18/12/18,17:28,109870,109940,109870,109900,304
SPFB.RTS-12.18,1,18/12/18,17:29,109890,109900,109830,109870,476
SPFB.RTS-12.18,1,18/12/18,17:30,109870,109920,109840,109850,564
SPFB.RTS-12.18,1,18/12/18,17:31,109860,109890,109810,109830,1327
SPFB.RTS-12.18,1,18/12/18,17:32,109830,109920,109830,109890,453
SPFB.RTS-12.18,1,18/12/18,17:33,109900,109930,109780,109830,706
SPFB.RTS-12.18,1,18/12/18,17:34,109840,109910,109840,109890,586
SPFB.RTS-12.18,1,18/12/18,17:35,109890,109930,109760,109840,1335
SPFB.RTS-12.18,1,18/12/18,17:36,109850,109910,109760,109780,1208
SPFB.RTS-12.18,1,18/12/18,17:37,109780,109890,109780,109860,977
SPFB.RTS-12.18,1,18/12/18,17:38,109870,109910,109870,109900,926
SPFB.RTS-12.18,1,18/12/18,17:39,109890,109890,109780,109790,905
SPFB.RTS-12.18,1,18/12/18,17:40,109790,109900,109780,109880,629
SPFB.RTS-12.18,1,18/12/18,17:41,109890,109910,109870,109910,910
SPFB.RTS-12.18,1,18/12/18,17:42,109900,109920,109840,109840,535
SPFB.RTS-12.18,1,18/12/18,17:43,109850,109930,109850,109920,637
SPFB.RTS-12.18,1,18/12/18,17:44,109920,109950,109870,109940,621
SPFB.RTS-12.18,1,18/12/18,17:45,109950,109960,109890,109910,555
SPFB.RTS-12.18,1,18/12/18,17:46,109920,110020,109920,109970,1289
SPFB.RTS-12.18,1,18/12/18,17:47,109970,110170,109960,110160,2152
SPFB.RTS-12.18,1,18/12/18,17:48,110150,110250,110140,110220,2522
SPFB.RTS-12.18,1,18/12/18,17:49,110220,110230,110140,110150,1740
SPFB.RTS-12.18,1,18/12/18,17:50,110160,110180,110130,110160,820
SPFB.RTS-12.18,1,18/12/18,17:51,110150,110170,110090,110100,930
SPFB.RTS-12.18,1,18/12/18,17:52,110090,110150,110070,110130,774
SPFB.RTS-12.18,1,18/12/18,17:53,110130,110180,110120,110130,711
SPFB.RTS-12.18,1,18/12/18,17:54,110110,110140,110080,110130,793
SPFB.RTS-12.18,1,18/12/18,17:55,110140,110310,110120,110280,2779
SPFB.RTS-12.18,1,18/12/18,17:56,110280,110350,110280,110310,2809
SPFB.RTS-12.18,1,18/12/18,17:57,110290,110310,110250,110280,510
SPFB.RTS-12.18,1,18/12/18,17:58,110290,110300,110200,110200,1215
SPFB.RTS-12.18,1,18/12/18,17:59,110210,110290,110200,110280,420
SPFB.RTS-12.18,1,18/12/18,18:00,110280,110330,110240,110240,1062
SPFB.RTS-12.18,1,18/12/18,18:01,110250,110360,110240,110250,1854
SPFB.RTS-12.18,1,18/12/18,18:02,110250,110290,110160,110180,1456
SPFB.RTS-12.18,1,18/12/18,18:03,110190,110200,110120,110140,718
SPFB.RTS-12.18,1,18/12/18,18:04,110160,110160,110100,110110,601
SPFB.RTS-12.18,1,18/12/18,18:05,110110,110200,110100,110120,892
SPFB.RTS-12.18,1,18/12/18,18:06,110120,110140,110060,110130,1233
SPFB.RTS-12.18,1,18/12/18,18:07,110140,110210,110140,110170,561
SPFB.RTS-12.18,1,18/12/18,18:08,110170,110330,110170,110300,1618
SPFB.RTS-12.18,1,18/12/18,18:09,110300,110310,110210,110220,1067
SPFB.RTS-12.18,1,18/12/18,18:10,110220,110240,110170,110190,971
SPFB.RTS-12.18,1,18/12/18,18:11,110190,110220,110160,110170,595
SPFB.RTS-12.18,1,18/12/18,18:12,110160,110200,110100,110100,1071
SPFB.RTS-12.18,1,18/12/18,18:13,110110,110140,110060,110110,671
SPFB.RTS-12.18,1,18/12/18,18:14,110120,110160,110100,110140,474
SPFB.RTS-12.18,1,18/12/18,18:15,110150,110190,110120,110170,1307
SPFB.RTS-12.18,1,18/12/18,18:16,110170,110250,110170,110210,786
SPFB.RTS-12.18,1,18/12/18,18:17,110220,110300,110210,110210,826
SPFB.RTS-12.18,1,18/12/18,18:18,110200,110220,110130,110140,430
SPFB.RTS-12.18,1,18/12/18,18:19,110140,110140,110050,110090,902
SPFB.RTS-12.18,1,18/12/18,18:20,110090,110160,110080,110160,417
SPFB.RTS-12.18,1,18/12/18,18:21,110160,110180,110090,110130,491
SPFB.RTS-12.18,1,18/12/18,18:22,110130,110130,110090,110090,277
SPFB.RTS-12.18,1,18/12/18,18:23,110090,110200,110090,110170,940
SPFB.RTS-12.18,1,18/12/18,18:24,110180,110200,110150,110200,698
SPFB.RTS-12.18,1,18/12/18,18:25,110200,110240,110150,110230,541
SPFB.RTS-12.18,1,18/12/18,18:26,110220,110240,110190,110200,587
SPFB.RTS-12.18,1,18/12/18,18:27,110210,110220,110170,110210,201
SPFB.RTS-12.18,1,18/12/18,18:28,110210,110260,110210,110230,955
SPFB.RTS-12.18,1,18/12/18,18:29,110240,110310,110210,110300,1069
SPFB.RTS-12.18,1,18/12/18,18:30,110300,110380,110290,110320,2137
SPFB.RTS-12.18,1,18/12/18,18:31,110320,110360,110310,110340,846
SPFB.RTS-12.18,1,18/12/18,18:32,110330,110420,110320,110390,2379
SPFB.RTS-12.18,1,18/12/18,18:33,110390,110440,110390,110400,903
SPFB.RTS-12.18,1,18/12/18,18:34,110400,110510,110390,110510,2056
SPFB.RTS-12.18,1,18/12/18,18:35,110510,110540,110490,110530,1262
SPFB.RTS-12.18,1,18/12/18,18:36,110510,110540,110450,110480,1425
SPFB.RTS-12.18,1,18/12/18,18:37,110490,110510,110430,110430,1150
SPFB.RTS-12.18,1,18/12/18,18:38,110430,110470,110410,110410,921
SPFB.RTS-12.18,1,18/12/18,18:39,110420,110440,110340,110360,1185
SPFB.RTS-12.18,1,18/12/18,18:40,110360,110370,110300,110310,718
SPFB.RTS-12.18,1,18/12/18,18:41,110310,110390,110270,110360,1010
SPFB.RTS-12.18,1,18/12/18,18:42,110360,110380,110220,110240,762
SPFB.RTS-12.18,1,18/12/18,18:43,110250,110260,110180,110200,944
SPFB.RTS-12.18,1,18/12/18,18:44,110200,110220,110180,110200,433
SPFB.RTS-12.18,1,18/12/18,18:45,110220,110250,110120,110230,1141
SPFB.RTS-12.18,1,18/12/18,19:01,110040,110060,108920,109770,6540
SPFB.RTS-12.18,1,18/12/18,19:02,109780,109820,109210,109690,10973
SPFB.RTS-12.18,1,18/12/18,19:03,109700,109800,109670,109800,1803
SPFB.RTS-12.18,1,18/12/18,19:04,109810,109860,109730,109730,1752
SPFB.RTS-12.18,1,18/12/18,19:05,109720,109830,109720,109800,1594
SPFB.RTS-12.18,1,18/12/18,19:06,109800,109830,109750,109800,841
SPFB.RTS-12.18,1,18/12/18,19:07,109790,109830,109770,109780,777
SPFB.RTS-12.18,1,18/12/18,19:08,109770,109820,109700,109800,769
SPFB.RTS-12.18,1,18/12/18,19:09,109810,109890,109760,109820,931
SPFB.RTS-12.18,1,18/12/18,19:10,109830,109860,109790,109840,396
SPFB.RTS-12.18,1,18/12/18,19:11,109830,109840,109770,109790,417
SPFB.RTS-12.18,1,18/12/18,19:12,109780,109850,109770,109850,194
SPFB.RTS-12.18,1,18/12/18,19:13,109850,109860,109790,109800,323
SPFB.RTS-12.18,1,18/12/18,19:14,109810,109850,109810,109810,194
SPFB.RTS-12.18,1,18/12/18,19:15,109800,109840,109800,109840,118
SPFB.RTS-12.18,1,18/12/18,19:16,109830,109850,109750,109750,449
SPFB.RTS-12.18,1,18/12/18,19:17,109750,109750,109680,109690,563
SPFB.RTS-12.18,1,18/12/18,19:18,109700,109720,109650,109670,598
SPFB.RTS-12.18,1,18/12/18,19:19,109660,109710,109650,109660,749
SPFB.RTS-12.18,1,18/12/18,19:20,109680,109720,109650,109700,664
SPFB.RTS-12.18,1,18/12/18,19:21,109700,109710,109640,109660,540
SPFB.RTS-12.18,1,18/12/18,19:22,109660,109660,109600,109600,658
SPFB.RTS-12.18,1,18/12/18,19:23,109600,109630,109570,109580,816
SPFB.RTS-12.18,1,18/12/18,19:24,109580,109580,109470,109530,1869
SPFB.RTS-12.18,1,18/12/18,19:25,109530,109550,109440,109460,717
SPFB.RTS-12.18,1,18/12/18,19:26,109450,109460,109290,109460,2058
SPFB.RTS-12.18,1,18/12/18,19:27,109450,109530,109410,109460,1807
SPFB.RTS-12.18,1,18/12/18,19:28,109450,109470,109360,109420,1055
SPFB.RTS-12.18,1,18/12/18,19:29,109420,109490,109400,109440,619
SPFB.RTS-12.18,1,18/12/18,19:30,109440,109450,109380,109450,536
SPFB.RTS-12.18,1,18/12/18,19:31,109450,109510,109410,109510,710
SPFB.RTS-12.18,1,18/12/18,19:32,109490,109510,109410,109440,294
SPFB.RTS-12.18,1,18/12/18,19:33,109430,109500,109430,109480,251
SPFB.RTS-12.18,1,18/12/18,19:34,109490,109550,109480,109540,583
SPFB.RTS-12.18,1,18/12/18,19:35,109540,109550,109480,109520,689
SPFB.RTS-12.18,1,18/12/18,19:36,109530,109550,109470,109500,886
SPFB.RTS-12.18,1,18/12/18,19:37,109490,109540,109470,109500,269
SPFB.RTS-12.18,1,18/12/18,19:38,109520,109550,109500,109550,238
SPFB.RTS-12.18,1,18/12/18,19:39,109540,109550,109530,109550,154
SPFB.RTS-12.18,1,18/12/18,19:40,109540,109550,109520,109530,210
SPFB.RTS-12.18,1,18/12/18,19:41,109540,109550,109480,109480,598
SPFB.RTS-12.18,1,18/12/18,19:42,109480,109540,109450,109520,567
SPFB.RTS-12.18,1,18/12/18,19:43,109510,109550,109510,109510,87
SPFB.RTS-12.18,1,18/12/18,19:44,109500,109510,109470,109480,194
SPFB.RTS-12.18,1,18/12/18,19:45,109490,109520,109400,109450,1426
SPFB.RTS-12.18,1,18/12/18,19:46,109460,109490,109380,109480,668
SPFB.RTS-12.18,1,18/12/18,19:47,109490,109520,109460,109510,416
SPFB.RTS-12.18,1,18/12/18,19:48,109500,109550,109500,109510,491
SPFB.RTS-12.18,1,18/12/18,19:49,109510,109540,109500,109520,123
SPFB.RTS-12.18,1,18/12/18,19:50,109520,109550,109510,109530,107
SPFB.RTS-12.18,1,18/12/18,19:51,109540,109550,109520,109540,423
SPFB.RTS-12.18,1,18/12/18,19:52,109540,109550,109510,109520,207
SPFB.RTS-12.18,1,18/12/18,19:53,109530,109540,109490,109500,192
SPFB.RTS-12.18,1,18/12/18,19:54,109510,109520,109460,109480,203
SPFB.RTS-12.18,1,18/12/18,19:55,109480,109480,109420,109440,444
SPFB.RTS-12.18,1,18/12/18,19:56,109440,109450,109400,109400,680
SPFB.RTS-12.18,1,18/12/18,19:57,109400,109400,109320,109350,790
SPFB.RTS-12.18,1,18/12/18,19:58,109350,109390,109270,109320,503
SPFB.RTS-12.18,1,18/12/18,19:59,109330,109350,109280,109320,342
SPFB.RTS-12.18,1,18/12/18,20:00,109310,109320,109250,109290,930
SPFB.RTS-12.18,1,18/12/18,20:01,109290,109310,109230,109250,969
SPFB.RTS-12.18,1,18/12/18,20:02,109240,109350,109240,109320,433
SPFB.RTS-12.18,1,18/12/18,20:03,109340,109380,109320,109350,386
SPFB.RTS-12.18,1,18/12/18,20:04,109350,109350,109300,109330,378
SPFB.RTS-12.18,1,18/12/18,20:05,109340,109380,109330,109370,246
SPFB.RTS-12.18,1,18/12/18,20:06,109360,109450,109350,109450,751
SPFB.RTS-12.18,1,18/12/18,20:07,109450,109500,109450,109490,726
SPFB.RTS-12.18,1,18/12/18,20:08,109490,109510,109440,109470,266
SPFB.RTS-12.18,1,18/12/18,20:09,109480,109520,109470,109500,204
SPFB.RTS-12.18,1,18/12/18,20:10,109490,109550,109470,109510,462
SPFB.RTS-12.18,1,18/12/18,20:11,109510,109570,109490,109520,362
SPFB.RTS-12.18,1,18/12/18,20:12,109530,109530,109480,109510,176
SPFB.RTS-12.18,1,18/12/18,20:13,109500,109510,109470,109490,133
SPFB.RTS-12.18,1,18/12/18,20:14,109470,109490,109450,109480,193
SPFB.RTS-12.18,1,18/12/18,20:15,109490,109520,109480,109510,128
SPFB.RTS-12.18,1,18/12/18,20:16,109500,109550,109470,109480,848
SPFB.RTS-12.18,1,18/12/18,20:17,109490,109490,109450,109490,174
SPFB.RTS-12.18,1,18/12/18,20:18,109490,109530,109490,109530,197
SPFB.RTS-12.18,1,18/12/18,20:19,109520,109530,109500,109520,177
SPFB.RTS-12.18,1,18/12/18,20:20,109530,109570,109530,109540,254
SPFB.RTS-12.18,1,18/12/18,20:21,109540,109580,109510,109570,453
SPFB.RTS-12.18,1,18/12/18,20:22,109570,109580,109530,109560,437
SPFB.RTS-12.18,1,18/12/18,20:23,109560,109560,109520,109530,172
SPFB.RTS-12.18,1,18/12/18,20:24,109530,109530,109500,109500,174
SPFB.RTS-12.18,1,18/12/18,20:25,109500,109510,109490,109490,204
SPFB.RTS-12.18,1,18/12/18,20:26,109490,109500,109460,109500,446
SPFB.RTS-12.18,1,18/12/18,20:27,109490,109490,109450,109460,220
SPFB.RTS-12.18,1,18/12/18,20:28,109470,109470,109410,109450,376
SPFB.RTS-12.18,1,18/12/18,20:29,109440,109440,109380,109380,444
SPFB.RTS-12.18,1,18/12/18,20:30,109380,109410,109380,109400,216
SPFB.RTS-12.18,1,18/12/18,20:31,109400,109400,109320,109360,565
SPFB.RTS-12.18,1,18/12/18,20:32,109360,109430,109360,109420,165
SPFB.RTS-12.18,1,18/12/18,20:33,109410,109470,109410,109450,233
SPFB.RTS-12.18,1,18/12/18,20:34,109440,109470,109420,109420,244
SPFB.RTS-12.18,1,18/12/18,20:35,109430,109440,109410,109430,111
SPFB.RTS-12.18,1,18/12/18,20:36,109420,109460,109410,109450,174
SPFB.RTS-12.18,1,18/12/18,20:37,109460,109520,109450,109500,292
SPFB.RTS-12.18,1,18/12/18,20:38,109500,109500,109470,109480,144
SPFB.RTS-12.18,1,18/12/18,20:39,109480,109510,109480,109500,135
SPFB.RTS-12.18,1,18/12/18,20:40,109480,109480,109430,109480,125
SPFB.RTS-12.18,1,18/12/18,20:41,109480,109480,109420,109420,39
SPFB.RTS-12.18,1,18/12/18,20:42,109420,109440,109400,109440,114
SPFB.RTS-12.18,1,18/12/18,20:43,109450,109500,109440,109490,156
SPFB.RTS-12.18,1,18/12/18,20:44,109500,109560,109500,109540,195
SPFB.RTS-12.18,1,18/12/18,20:45,109550,109550,109480,109510,166
SPFB.RTS-12.18,1,18/12/18,20:46,109510,109510,109460,109490,103
SPFB.RTS-12.18,1,18/12/18,20:47,109500,109500,109430,109460,285
SPFB.RTS-12.18,1,18/12/18,20:48,109460,109460,109430,109460,90
SPFB.RTS-12.18,1,18/12/18,20:49,109450,109480,109430,109480,161
SPFB.RTS-12.18,1,18/12/18,20:50,109490,109530,109480,109510,236
SPFB.RTS-12.18,1,18/12/18,20:51,109510,109550,109490,109550,154
SPFB.RTS-12.18,1,18/12/18,20:52,109560,109560,109480,109500,108
SPFB.RTS-12.18,1,18/12/18,20:53,109520,109560,109510,109530,89
SPFB.RTS-12.18,1,18/12/18,20:54,109530,109640,109530,109580,983
SPFB.RTS-12.18,1,18/12/18,20:55,109580,109630,109550,109600,393
SPFB.RTS-12.18,1,18/12/18,20:56,109620,109780,109620,109750,2415
SPFB.RTS-12.18,1,18/12/18,20:57,109730,109740,109650,109650,354
SPFB.RTS-12.18,1,18/12/18,20:58,109660,109670,109600,109600,285
SPFB.RTS-12.18,1,18/12/18,20:59,109600,109660,109600,109660,230
SPFB.RTS-12.18,1,18/12/18,21:00,109650,109660,109620,109620,92
SPFB.RTS-12.18,1,18/12/18,21:01,109620,109650,109570,109590,258
SPFB.RTS-12.18,1,18/12/18,21:02,109580,109640,109560,109590,189
SPFB.RTS-12.18,1,18/12/18,21:03,109590,109600,109520,109530,423
SPFB.RTS-12.18,1,18/12/18,21:04,109520,109550,109490,109540,272
SPFB.RTS-12.18,1,18/12/18,21:05,109540,109560,109490,109530,159
SPFB.RTS-12.18,1,18/12/18,21:06,109530,109530,109390,109460,1082
SPFB.RTS-12.18,1,18/12/18,21:07,109470,109480,109440,109460,227
SPFB.RTS-12.18,1,18/12/18,21:08,109440,109450,109400,109400,105
SPFB.RTS-12.18,1,18/12/18,21:09,109400,109410,109380,109400,248
SPFB.RTS-12.18,1,18/12/18,21:10,109390,109440,109360,109440,196
SPFB.RTS-12.18,1,18/12/18,21:11,109440,109480,109430,109430,243
SPFB.RTS-12.18,1,18/12/18,21:12,109450,109490,109430,109460,204
SPFB.RTS-12.18,1,18/12/18,21:13,109450,109480,109410,109420,240
SPFB.RTS-12.18,1,18/12/18,21:14,109430,109480,109420,109460,57
SPFB.RTS-12.18,1,18/12/18,21:15,109470,109510,109470,109510,114
SPFB.RTS-12.18,1,18/12/18,21:16,109500,109500,109400,109410,176
SPFB.RTS-12.18,1,18/12/18,21:17,109400,109460,109400,109460,150
SPFB.RTS-12.18,1,18/12/18,21:18,109450,109460,109420,109420,42
SPFB.RTS-12.18,1,18/12/18,21:19,109420,109430,109400,109410,70
SPFB.RTS-12.18,1,18/12/18,21:20,109410,109420,109380,109390,102
SPFB.RTS-12.18,1,18/12/18,21:21,109390,109430,109370,109430,206
SPFB.RTS-12.18,1,18/12/18,21:22,109420,109460,109410,109450,197
SPFB.RTS-12.18,1,18/12/18,21:23,109430,109470,109430,109440,46
SPFB.RTS-12.18,1,18/12/18,21:24,109460,109470,109440,109440,35
SPFB.RTS-12.18,1,18/12/18,21:25,109430,109440,109420,109420,61
SPFB.RTS-12.18,1,18/12/18,21:26,109430,109450,109430,109440,32
SPFB.RTS-12.18,1,18/12/18,21:27,109440,109450,109440,109440,39
SPFB.RTS-12.18,1,18/12/18,21:28,109430,109440,109410,109430,125
SPFB.RTS-12.18,1,18/12/18,21:29,109420,109420,109360,109390,287
SPFB.RTS-12.18,1,18/12/18,21:30,109390,109420,109380,109420,49
SPFB.RTS-12.18,1,18/12/18,21:31,109430,109480,109430,109470,193
SPFB.RTS-12.18,1,18/12/18,21:32,109480,109480,109450,109450,194
SPFB.RTS-12.18,1,18/12/18,21:33,109450,109450,109420,109440,132
SPFB.RTS-12.18,1,18/12/18,21:34,109430,109440,109400,109440,138
SPFB.RTS-12.18,1,18/12/18,21:35,109430,109430,109400,109430,82
SPFB.RTS-12.18,1,18/12/18,21:36,109430,109440,109390,109410,43
SPFB.RTS-12.18,1,18/12/18,21:37,109420,109420,109390,109400,77
SPFB.RTS-12.18,1,18/12/18,21:38,109410,109420,109370,109380,286
SPFB.RTS-12.18,1,18/12/18,21:39,109390,109450,109360,109420,331
SPFB.RTS-12.18,1,18/12/18,21:40,109420,109420,109350,109370,193
SPFB.RTS-12.18,1,18/12/18,21:41,109360,109420,109360,109410,109
SPFB.RTS-12.18,1,18/12/18,21:42,109400,109400,109380,109390,16
SPFB.RTS-12.18,1,18/12/18,21:43,109400,109430,109380,109390,118
SPFB.RTS-12.18,1,18/12/18,21:44,109380,109380,109340,109360,187
SPFB.RTS-12.18,1,18/12/18,21:45,109350,109390,109340,109380,89
SPFB.RTS-12.18,1,18/12/18,21:46,109380,109380,109330,109330,172
SPFB.RTS-12.18,1,18/12/18,21:47,109330,109390,109330,109390,88
SPFB.RTS-12.18,1,18/12/18,21:48,109390,109390,109370,109380,36
SPFB.RTS-12.18,1,18/12/18,21:49,109380,109390,109370,109370,19
SPFB.RTS-12.18,1,18/12/18,21:50,109370,109400,109370,109390,75
SPFB.RTS-12.18,1,18/12/18,21:51,109400,109400,109350,109360,156
